catalog_id,manta_id,q_photo_id,ref_photo_id,q_path,ref_path,cos_ref
150,795,1003,6219,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1003/1003.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6219/6219.jpg,0.4544581174850464
9,182,209,6294,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/209/209.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6294/6294.jpg,0.45429787039756775
23,728,935,6016,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/935/935.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6016/6016.jpg,0.4541131556034088
62,104,118,6243,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/118/118.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6243/6243.jpg,0.4537928104400635
233,92,101,6254,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/101/101.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6254/6254.jpg,0.453655481338501
11,630,803,6189,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/803/803.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6189/6189.jpg,0.4535564184188843
250,708,915,6125,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/915/915.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6125/6125.jpg,0.4535527527332306
108,535,671,6304,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/671/671.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6304/6304.jpg,0.453264057636261
284,179,206,6049,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/206/206.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6049/6049.jpg,0.45228952169418335
244,326,378,6129,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/378/378.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6129/6129.jpg,0.4519323408603668
171,377,441,6069,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/441/441.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6069/6069.jpg,0.45182204246520996
33,482,589,6024,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/589/589.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6024/6024.jpg,0.4516851603984833
137,190,217,6073,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/217/217.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6073/6073.jpg,0.45153337717056274
62,217,252,6243,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/252/252.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6243/6243.jpg,0.45112884044647217
203,3,3,6383,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/3/3.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6383/6383.jpg,0.4509156346321106
219,570,724,6028,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/724/724.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6028/6028.jpg,0.4507407248020172
75,415,489,6252,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/489/489.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6252/6252.jpg,0.45073577761650085
171,111,126,6069,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/126/126.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6069/6069.jpg,0.4503532350063324
124,717,925,6064,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/925/925.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6064/6064.jpg,0.4498564600944519
243,148,171,6245,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/171/171.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6245/6245.jpg,0.4492916762828827
67,154,178,6014,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/178/178.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6014/6014.jpg,0.44882306456565857
2,279,327,6191,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/327/327.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6191/6191.jpg,0.4486050605773926
62,576,733,6243,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/733/733.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6243/6243.jpg,0.4483765959739685
58,173,200,6264,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/200/200.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6264/6264.jpg,0.4475451111793518
8,365,428,6343,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/428/428.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6343/6343.jpg,0.4473215341567993
55,986,1334,6320,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1334/1334.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6320/6320.jpg,0.4469980001449585
137,455,557,6073,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/557/557.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6073/6073.jpg,0.4468546509742737
179,233,273,6194,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/273/273.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6194/6194.jpg,0.44683513045310974
63,824,1039,6399,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1039/1039.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6399/6399.jpg,0.44661885499954224
110,410,481,6396,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/481/481.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6396/6396.jpg,0.4455127418041229
235,725,932,6230,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/932/932.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6230/6230.jpg,0.44509387016296387
256,847,1076,6077,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1076/1076.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6077/6077.jpg,0.444705605506897
114,940,1239,6096,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1239/1239.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6096/6096.jpg,0.4442032277584076
242,291,340,6172,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/340/340.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6172/6172.jpg,0.4441450834274292
260,859,1093,6410,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1093/1093.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6410/6410.jpg,0.4433252513408661
41,596,763,6165,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/763/763.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6165/6165.jpg,0.44312453269958496
103,702,898,6055,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/898/898.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6055/6055.jpg,0.4427889585494995
240,882,1138,6141,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1138/1138.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6141/6141.jpg,0.442474901676178
235,399,466,6230,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/466/466.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6230/6230.jpg,0.44212472438812256
121,580,740,6223,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/740/740.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6223/6223.jpg,0.4417310953140259
208,87,94,6273,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/94/94.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6273/6273.jpg,0.44139546155929565
180,854,1084,6265,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1084/1084.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6265/6265.jpg,0.44128087162971497
261,327,380,6081,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/380/380.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6081/6081.jpg,0.44051334261894226
100,905,1186,6033,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1186/1186.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6033/6033.jpg,0.44035011529922485
244,71,73,6129,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/73/73.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6129/6129.jpg,0.44032803177833557
5,202,232,6268,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/232/232.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6268/6268.jpg,0.4398280680179596
103,188,215,6055,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/215/215.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6055/6055.jpg,0.43929898738861084
62,174,201,6243,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/201/201.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6243/6243.jpg,0.43899837136268616
59,981,1317,6000,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1317/1317.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6000/6000.jpg,0.43876710534095764
74,635,810,6056,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/810/810.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6056/6056.jpg,0.43822944164276123
59,933,1223,6000,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1223/1223.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6000/6000.jpg,0.43715038895606995
263,603,771,6335,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/771/771.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6335/6335.jpg,0.43709975481033325
235,442,526,6230,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/526/526.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6230/6230.jpg,0.4367877244949341
284,805,1014,6049,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1014/1014.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6049/6049.jpg,0.4367392659187317
217,485,592,6359,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/592/592.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6359/6359.jpg,0.43673262000083923
5,904,1185,6268,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1185/1185.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6268/6268.jpg,0.43668133020401
75,506,615,6252,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/615/615.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6252/6252.jpg,0.43657901883125305
106,101,110,6339,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/110/110.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6339/6339.jpg,0.43640923500061035
206,191,218,6082,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/218/218.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6082/6082.jpg,0.4359830319881439
279,367,430,6050,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/430/430.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6050/6050.jpg,0.4354403614997864
285,339,393,6341,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/393/393.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6341/6341.jpg,0.43540531396865845
7,138,158,6026,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/158/158.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6026/6026.jpg,0.4347068667411804
248,955,1265,6342,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1265/1265.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6342/6342.jpg,0.43462714552879333
233,242,282,6254,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/282/282.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6254/6254.jpg,0.43461179733276367
132,839,1062,6071,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1062/1062.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6071/6071.jpg,0.43443208932876587
209,584,746,6147,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/746/746.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6147/6147.jpg,0.4343663454055786
255,38,37,6372,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/37/37.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6372/6372.jpg,0.4342752695083618
25,371,434,6154,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/434/434.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6154/6154.jpg,0.4339342415332794
255,726,933,6372,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/933/933.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6372/6372.jpg,0.43386662006378174
4,822,1037,6001,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1037/1037.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6001/6001.jpg,0.4336433410644531
176,510,627,6276,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/627/627.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6276/6276.jpg,0.43277814984321594
55,464,566,6320,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/566/566.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6320/6320.jpg,0.43193167448043823
4,957,1269,6001,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1269/1269.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6001/6001.jpg,0.4315350651741028
141,639,815,6329,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/815/815.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6329/6329.jpg,0.43081849813461304
171,796,1004,6069,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1004/1004.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6069/6069.jpg,0.4304487109184265
284,517,640,6049,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/640/640.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6049/6049.jpg,0.4303053021430969
8,181,208,6343,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/208/208.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6343/6343.jpg,0.43020784854888916
208,747,955,6273,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/955/955.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6273/6273.jpg,0.4301840662956238
171,222,259,6069,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/259/259.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6069/6069.jpg,0.4291788339614868
117,229,268,6179,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/268/268.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6179/6179.jpg,0.4291740357875824
105,374,437,6017,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/437/437.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6017/6017.jpg,0.42914146184921265
55,298,347,6320,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/347/347.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6320/6320.jpg,0.4288535714149475
233,133,152,6254,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/152/152.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6254/6254.jpg,0.4287567734718323
285,98,115,6341,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/115/115.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6341/6341.jpg,0.4282812476158142
171,158,183,6069,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/183/183.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6069/6069.jpg,0.4277741014957428
240,214,247,6141,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/247/247.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6141/6141.jpg,0.4276718497276306
112,110,125,6052,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/125/125.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6052/6052.jpg,0.42715513706207275
244,883,1139,6129,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1139/1139.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6129/6129.jpg,0.42685458064079285
112,874,1123,6052,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1123/1123.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6052/6052.jpg,0.42615312337875366
248,387,453,6342,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/453/453.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6342/6342.jpg,0.4261249303817749
181,424,505,6175,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/505/505.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6175/6175.jpg,0.426113486289978
131,828,1043,6181,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1043/1043.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6181/6181.jpg,0.42559900879859924
278,243,284,6400,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/284/284.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6400/6400.jpg,0.425209641456604
241,459,561,6390,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/561/561.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6390/6390.jpg,0.4250672459602356
113,189,216,6083,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/216/216.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6083/6083.jpg,0.4243716597557068
235,439,523,6230,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/523/523.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6230/6230.jpg,0.4241127371788025
132,524,647,6071,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/647/647.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6071/6071.jpg,0.4234282374382019
250,653,845,6125,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/845/845.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6125/6125.jpg,0.4232020378112793
244,292,341,6129,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/341/341.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6129/6129.jpg,0.4231030344963074
116,284,332,6263,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/332/332.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6263/6263.jpg,0.42297661304473877
116,853,1083,6263,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1083/1083.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6263/6263.jpg,0.4226130247116089
114,288,336,6096,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/336/336.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6096/6096.jpg,0.4211992025375366
211,255,299,6009,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/299/299.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6009/6009.jpg,0.42112618684768677
86,637,812,6159,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/812/812.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6159/6159.jpg,0.42038694024086
75,519,642,6252,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/642/642.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6252/6252.jpg,0.4197083115577698
242,62,63,6172,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/63/63.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6172/6172.jpg,0.4196014106273651
284,848,1077,6049,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1077/1077.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6049/6049.jpg,0.4192435145378113
244,992,1367,6129,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1367/1367.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6129/6129.jpg,0.41920626163482666
66,414,488,6197,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/488/488.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6197/6197.jpg,0.4190048575401306
114,920,1208,6096,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1208/1208.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6096/6096.jpg,0.4186640679836273
27,818,1033,6004,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1033/1033.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6004/6004.jpg,0.4186246991157532
105,826,1041,6017,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1041/1041.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6017/6017.jpg,0.4181811511516571
236,497,608,6018,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/608/608.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6018/6018.jpg,0.4181336760520935
77,392,458,6100,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/458/458.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6100/6100.jpg,0.41794368624687195
250,316,367,6125,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/367/367.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6125/6125.jpg,0.41793113946914673
