catalog_id,manta_id,q_photo_id,ref_photo_id,q_path,ref_path,cos_ref,kp1,kp2,good,inliers_ref,inlier_ratio_ref,best_other_inliers,best_other_ratio,margin_inliers,margin_ratio
171,222,259,6069,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/259/259.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6069/6069.jpg,0.4291788339614868,1039,340,7,5,0.7142857142857143,9,0.6666666666666666,-4,0.04761904761904767
114,920,1208,6096,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1208/1208.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6096/6096.jpg,0.4186640679836273,409,314,16,5,0.3125,9,0.5714285714285714,-4,-0.2589285714285714
283,244,285,6216,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/285/285.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6216/6216.jpg,0.4061952233314514,332,585,9,5,0.5555555555555556,9,0.6666666666666666,-4,-0.11111111111111105
284,779,988,6049,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/988/988.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6049/6049.jpg,0.3925784826278686,225,262,14,5,0.35714285714285715,9,0.5714285714285714,-4,-0.21428571428571425
106,218,254,6339,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/254/254.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6339/6339.jpg,0.3274693489074707,178,493,11,5,0.45454545454545453,9,0.5714285714285714,-4,-0.11688311688311687
256,613,785,6077,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/785/785.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6077/6077.jpg,0.3256499171257019,201,1628,19,5,0.2631578947368421,9,0.5714285714285714,-4,-0.3082706766917293
269,988,1342,6285,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1342/1342.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6285/6285.jpg,0.3180344104766845,845,873,12,5,0.4166666666666667,9,0.5714285714285714,-4,-0.1547619047619047
262,514,635,5996,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/635/635.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/5996/5996.jpg,0.626948893070221,530,150,8,4,0.5,8,0.7142857142857143,-4,-0.2142857142857143
257,271,318,6124,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/318/318.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6124/6124.jpg,0.5997584462165833,510,313,6,4,0.6666666666666666,8,0.6666666666666666,-4,0.0
180,234,274,6265,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/274/274.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6265/6265.jpg,0.5989895462989807,198,396,6,4,0.6666666666666666,8,0.7142857142857143,-4,-0.04761904761904767
70,757,966,6178,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/966/966.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6178/6178.jpg,0.5625829696655273,557,405,6,4,0.6666666666666666,8,0.5714285714285714,-4,0.09523809523809523
206,204,234,6082,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/234/234.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6082/6082.jpg,0.5609221458435059,195,299,19,4,0.21052631578947367,8,0.5714285714285714,-4,-0.3609022556390977
106,522,645,6339,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/645/645.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6339/6339.jpg,0.5386348962783813,233,493,8,4,0.5,8,0.8333333333333334,-4,-0.33333333333333337
257,126,143,6124,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/143/143.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6124/6124.jpg,0.5374427437782288,440,313,7,4,0.5714285714285714,8,0.7142857142857143,-4,-0.1428571428571429
70,209,240,6178,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/240/240.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6178/6178.jpg,0.5153292417526245,255,405,7,4,0.5714285714285714,8,0.6666666666666666,-4,-0.09523809523809523
240,814,1027,6141,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1027/1027.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6141/6141.jpg,0.4759621024131775,379,601,9,4,0.4444444444444444,8,0.8571428571428571,-4,-0.4126984126984127
264,533,662,6231,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/662/662.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6231/6231.jpg,0.4632512331008911,263,367,8,4,0.5,8,0.8333333333333334,-4,-0.33333333333333337
256,72,74,6077,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/74/74.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6077/6077.jpg,0.4558931887149811,150,1628,10,4,0.4,8,0.7142857142857143,-4,-0.3142857142857143
171,158,183,6069,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/183/183.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6069/6069.jpg,0.4277741014957428,424,340,8,4,0.5,8,0.8333333333333334,-4,-0.33333333333333337
132,524,647,6071,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/647/647.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6071/6071.jpg,0.4234282374382019,238,464,9,4,0.4444444444444444,8,0.6666666666666666,-4,-0.2222222222222222
66,414,488,6197,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/488/488.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6197/6197.jpg,0.4190048575401306,999,275,14,4,0.2857142857142857,8,0.7142857142857143,-4,-0.4285714285714286
269,681,889,6285,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/889/889.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6285/6285.jpg,0.4173780977725982,250,873,8,4,0.5,8,0.6666666666666666,-4,-0.16666666666666663
36,492,603,6113,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/603/603.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6113/6113.jpg,0.4116155505180359,224,362,6,4,0.6666666666666666,8,1.0,-4,-0.33333333333333337
260,352,409,6410,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/409/409.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6410/6410.jpg,0.4087789058685303,399,352,11,4,0.36363636363636365,8,0.5714285714285714,-4,-0.20779220779220775
193,679,885,6025,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/885/885.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6025/6025.jpg,0.3971196115016937,312,318,16,4,0.25,8,0.6666666666666666,-4,-0.41666666666666663
110,945,1246,6396,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1246/1246.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6396/6396.jpg,0.359493613243103,647,839,8,4,0.5,8,0.6,-4,-0.09999999999999998
137,765,974,6073,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/974/974.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6073/6073.jpg,0.3432198464870453,344,465,10,4,0.4,8,0.6666666666666666,-4,-0.2666666666666666
148,676,873,6047,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/873/873.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6047/6047.jpg,0.2966412901878357,151,942,6,4,0.6666666666666666,8,0.7142857142857143,-4,-0.04761904761904767
282,870,1117,6360,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1117/1117.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6360/6360.jpg,0.2814640998840332,409,546,6,4,0.6666666666666666,8,0.7,-4,-0.033333333333333326
255,171,198,6372,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/198/198.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6372/6372.jpg,0.271822988986969,183,773,8,4,0.5,8,0.7142857142857143,-4,-0.2142857142857143
265,544,687,6292,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/687/687.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6292/6292.jpg,0.2681729793548584,576,259,8,4,0.5,8,0.6666666666666666,-4,-0.16666666666666663
55,298,347,6320,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/347/347.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6320/6320.jpg,0.4288535714149475,1038,143,11,3,0.2727272727272727,7,0.6666666666666666,-4,-0.3939393939393939
158,976,1305,6146,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1305/1305.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6146/6146.jpg,0.4896431267261505,637,224,14,1,0.07142857142857142,5,0.6666666666666666,-4,-0.5952380952380952
89,24,23,6144,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/23/23.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6144/6144.jpg,0.5092625617980957,404,192,4,0,0.0,4,0.6666666666666666,-4,-0.6666666666666666
255,709,916,6372,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/916/916.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6372/6372.jpg,0.5034009218215942,99,773,1,0,0.0,4,0.6666666666666666,-4,-0.6666666666666666
208,205,235,6273,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/235/235.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6273/6273.jpg,0.488031268119812,92,212,2,0,0.0,4,0.6666666666666666,-4,-0.6666666666666666
93,888,1153,6184,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1153/1153.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6184/6184.jpg,0.4877196252346039,103,851,3,0,0.0,4,0.6666666666666666,-4,-0.6666666666666666
231,70,71,6258,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/71/71.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6258/6258.jpg,0.4742112755775451,163,259,5,0,0.0,4,0.5714285714285714,-4,-0.5714285714285714
59,66,67,6000,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/67/67.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6000/6000.jpg,0.4695634245872497,179,275,4,0,0.0,4,0.5,-4,-0.5
244,71,73,6129,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/73/73.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6129/6129.jpg,0.4403280317783355,183,217,1,0,0.0,4,0.5714285714285714,-4,-0.5714285714285714
176,232,272,6276,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/272/272.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6276/6276.jpg,0.4071137309074402,176,453,5,0,0.0,4,0.5714285714285714,-4,-0.5714285714285714
242,78,83,6172,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/83/83.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6172/6172.jpg,0.4023171663284302,1282,222,2,0,0.0,4,0.6666666666666666,-4,-0.6666666666666666
208,937,1231,6273,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1231/1231.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6273/6273.jpg,0.3990786075592041,175,212,0,0,0.0,4,0.6666666666666666,-4,-0.6666666666666666
18,282,330,6132,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/330/330.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6132/6132.jpg,0.3927485346794128,247,524,2,0,0.0,4,0.36363636363636365,-4,-0.36363636363636365
137,1008,1377,6073,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1377/1377.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6073/6073.jpg,0.3694930970668793,149,465,2,0,0.0,4,0.5,-4,-0.5
233,161,186,6254,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/186/186.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6254/6254.jpg,0.3638831973075866,300,401,1,0,0.0,4,0.5714285714285714,-4,-0.5714285714285714
75,607,777,6252,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/777/777.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6252/6252.jpg,0.3621654510498047,90,550,8,0,0.0,4,0.5,-4,-0.5
12,127,144,6116,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/144/144.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6116/6116.jpg,0.361981987953186,550,268,5,0,0.0,4,0.6666666666666666,-4,-0.6666666666666666
89,670,865,6144,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/865/865.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6144/6144.jpg,0.3585685491561889,216,192,3,0,0.0,4,0.5714285714285714,-4,-0.5714285714285714
259,1010,1380,6232,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1380/1380.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6232/6232.jpg,0.3566230535507202,234,897,2,0,0.0,4,0.6666666666666666,-4,-0.6666666666666666
288,995,1370,6326,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1370/1370.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6326/6326.jpg,0.3556149005889892,248,260,5,0,0.0,4,0.6666666666666666,-4,-0.6666666666666666
187,568,720,6176,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/720/720.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6176/6176.jpg,0.2601357698440552,1864,351,2,0,0.0,4,0.5714285714285714,-4,-0.5714285714285714
34,616,788,6289,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/788/788.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6289/6289.jpg,0.2205503582954406,78,191,5,0,0.0,4,0.6666666666666666,-4,-0.6666666666666666
192,941,1240,6313,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1240/1240.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6313/6313.jpg,0.1921560168266296,324,769,2,0,0.0,4,0.5,-4,-0.5
20,450,545,6303,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/545/545.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6303/6303.jpg,0.4751123785972595,2034,299,28,9,0.32142857142857145,14,0.5185185185185185,-5,-0.19708994708994704
33,872,1121,6024,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1121/1121.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6024/6024.jpg,0.4996161460876465,1086,439,13,7,0.5384615384615384,12,0.6666666666666666,-5,-0.1282051282051282
253,845,1071,6229,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1071/1071.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6229/6229.jpg,0.5279302597045898,560,338,18,6,0.3333333333333333,11,0.6666666666666666,-5,-0.3333333333333333
255,38,37,6372,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/37/37.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6372/6372.jpg,0.4342752695083618,272,773,14,6,0.42857142857142855,11,0.5714285714285714,-5,-0.14285714285714285
234,223,260,6051,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/260/260.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6051/6051.jpg,0.4039777815341949,528,752,16,6,0.375,11,0.5,-5,-0.125
173,628,801,6032,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/801/801.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6032/6032.jpg,0.4010355174541473,336,635,10,6,0.6,11,0.5714285714285714,-5,0.02857142857142858
191,721,929,6163,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/929/929.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6163/6163.jpg,0.3407052159309387,385,301,17,6,0.35294117647058826,11,0.6666666666666666,-5,-0.31372549019607837
137,841,1064,6073,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1064/1064.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6073/6073.jpg,0.2963209748268127,273,465,14,6,0.42857142857142855,11,0.7142857142857143,-5,-0.28571428571428575
1,40,39,6128,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/39/39.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6128/6128.jpg,0.2690441608428955,421,418,14,6,0.42857142857142855,11,0.6666666666666666,-5,-0.23809523809523808
191,798,1006,6163,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1006/1006.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6163/6163.jpg,0.5531058311462402,439,301,6,5,0.8333333333333334,10,0.625,-5,0.20833333333333337
59,383,449,6000,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/449/449.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6000/6000.jpg,0.4872370958328247,472,275,10,5,0.5,10,0.625,-5,-0.125
235,256,300,6230,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/300/300.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6230/6230.jpg,0.4828988909721374,301,506,17,5,0.29411764705882354,10,0.6666666666666666,-5,-0.3725490196078431
250,994,1369,6125,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1369/1369.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6125/6125.jpg,0.4704505205154419,390,198,11,5,0.45454545454545453,10,0.75,-5,-0.29545454545454547
103,188,215,6055,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/215/215.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6055/6055.jpg,0.4392989873886108,303,316,11,5,0.45454545454545453,10,0.5454545454545454,-5,-0.09090909090909088
75,506,615,6252,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/615/615.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6252/6252.jpg,0.436579018831253,455,550,10,5,0.5,10,0.6,-5,-0.09999999999999998
255,688,888,6372,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/888/888.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6372/6372.jpg,0.4012151062488556,312,773,13,5,0.38461538461538464,10,0.6666666666666666,-5,-0.282051282051282
18,263,307,6132,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/307/307.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6132/6132.jpg,0.389824628829956,782,524,16,5,0.3125,10,0.5,-5,-0.1875
103,460,556,6055,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/556/556.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6055/6055.jpg,0.3794850707054138,1099,316,13,5,0.38461538461538464,10,0.6666666666666666,-5,-0.282051282051282
106,140,161,6339,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/161/161.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6339/6339.jpg,0.3370738625526428,333,493,9,5,0.5555555555555556,10,0.8333333333333334,-5,-0.2777777777777778
113,623,796,6083,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/796/796.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6083/6083.jpg,0.3209295272827148,129,408,10,5,0.5,10,0.7142857142857143,-5,-0.2142857142857143
154,697,905,6401,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/905/905.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6401/6401.jpg,0.3200970888137817,188,214,11,5,0.45454545454545453,10,0.8571428571428571,-5,-0.40259740259740256
86,597,764,6159,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/764/764.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6159/6159.jpg,0.2633727788925171,1388,510,19,5,0.2631578947368421,10,0.5,-5,-0.2368421052631579
255,532,660,6372,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/660/660.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6372/6372.jpg,0.6488213539123535,432,773,13,4,0.3076923076923077,9,0.5714285714285714,-5,-0.2637362637362637
262,390,456,5996,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/456/456.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/5996/5996.jpg,0.5714559555053711,820,150,8,4,0.5,9,0.6,-5,-0.09999999999999998
23,918,1206,6016,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1206/1206.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6016/6016.jpg,0.5416646003723145,381,334,10,4,0.4,9,0.5714285714285714,-5,-0.17142857142857137
283,318,370,6216,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/370/370.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6216/6216.jpg,0.5266909599304199,994,585,8,4,0.5,9,0.5714285714285714,-5,-0.0714285714285714
116,579,736,6263,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/736/736.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6263/6263.jpg,0.4951061308383941,345,483,7,4,0.5714285714285714,9,0.6666666666666666,-5,-0.09523809523809523
240,1003,1365,6141,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1365/1365.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6141/6141.jpg,0.4771240055561065,262,601,10,4,0.4,9,0.8333333333333334,-5,-0.43333333333333335
255,846,1072,6372,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1072/1072.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6372/6372.jpg,0.4644369482994079,314,773,9,4,0.4444444444444444,9,0.6923076923076923,-5,-0.24786324786324787
240,882,1138,6141,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1138/1138.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6141/6141.jpg,0.442474901676178,351,601,10,4,0.4,9,0.6923076923076923,-5,-0.29230769230769227
121,580,740,6223,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/740/740.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6223/6223.jpg,0.4417310953140259,278,322,10,4,0.4,9,0.6666666666666666,-5,-0.2666666666666666
240,214,247,6141,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/247/247.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6141/6141.jpg,0.4276718497276306,4000,601,8,4,0.5,9,0.7142857142857143,-5,-0.2142857142857143
236,497,608,6018,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/608/608.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6018/6018.jpg,0.4181336760520935,114,415,11,4,0.36363636363636365,9,0.6666666666666666,-5,-0.303030303030303
147,743,951,6183,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/951/951.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6183/6183.jpg,0.406465083360672,176,449,7,4,0.5714285714285714,9,0.7,-5,-0.12857142857142856
