pk_sighting_id,sighting_date,island,region,sitelocation,lat,lon,source_flag
5416,12/8/10,Big Island,Kona,Keahou Bay,19.55915,-155.96781,original
5417,12/9/10,Big Island,Kona,Keahou Bay,19.55915,-155.96781,original
5418,12/11/10,Big Island,Kona,Keahou Bay,19.55915,-155.96781,original
5422,9/5/12,Big Island,Kona,Keahou Bay,19.55915,-155.96781,original
5424,6/23/15,Big Island,Kona,Keahou Bay,19.55915,-155.96781,original
5425,6/24/15,Big Island,Kona,Keahou Bay,19.55915,-155.96781,original
5457,6/25/15,Big Island,Kona,Keahou Bay,19.55915,-155.96781,original
5458,6/26/15,Big Island,Kona,Keahou Bay,19.55915,-155.96781,original
5471,6/26/15,Big Island,Kona,Keahou Bay,19.55915,-155.96781,original
5460,10/24/15,Big Island,Kona,Keahou Bay,19.55915,-155.96781,original
5461,10/25/15,Big Island,Kona,Keahou Bay,19.55915,-155.96781,original
5462,10/25/15,Big Island,Kona,Keahou Bay,19.55915,-155.96781,original
5463,10/25/15,Big Island,Kona,Keahou Bay,19.55915,-155.96781,original
5474,8/9/20,Big Island,Kona,Keahou Bay,19.55915,-155.96781,original
5477,8/10/20,Big Island,Kona,Keahou Bay,19.55915,-155.96781,original
5473,8/8/20,Big Island,Kona,Mauna Kea Hotel,20.00548,-155.82605,original
5419,12/12/10,Big Island,Kona,Pu'Ukala Point,19.77257,-156.05110,original
5420,9/2/12,Big Island,Kona,Pu'Ukala Point,19.77257,-156.05110,original
5421,9/3/12,Big Island,Kona,Pu'Ukala Point,19.77257,-156.05110,original
5423,6/22/15,Big Island,Kona,Pu'Ukala Point,19.77257,-156.05110,original
5459,10/23/15,Big Island,Kona,Pu'Ukala Point,19.77257,-156.05110,original
5472,8/7/20,Big Island,Kona,Pu'Ukala Point,19.77257,-156.05110,original
5475,8/9/20,Big Island,Kona,Pu'Ukala Point,19.77257,-156.05110,original
5478,8/10/20,Big Island,Kona,Pu'Ukala Point,19.77257,-156.05110,original
215,12/23/08,Kahoolawe,North Kahoolawe,Ahupu Bay,20.58100,-156.62100,original
5412,1/26/20,Kauai,East Kauai,Ahukini,21.99266,-159.33085,modified
5626,1/26/20,Kauai,Kauai Unknown,null,null,null,missing
5601,2/1/17,Kauai,South Kauai,Alertons Beach,21.88395,-159.49987,modified
5628,9/30/20,Kauai,South Kauai,Fathom Rock,21.88110,-159.49350,modified
5605,8/5/20,Kauai,South Kauai,Koloa Landing,21.87580,-159.46636,modified
5603,12/28/20,Kauai,South Kauai,Koloa Landing,21.87580,-159.46636,modified
5555,11/30/20,Kauai,South Kauai,Poipu,21.87580,-159.45419,modified
5556,1/9/21,Kauai,South Kauai,Poipu,21.87580,-159.45419,modified
5669,2/5/21,Kauai,South Kauai,Sheraton Caverns,21.87170,-159.46150,modified
5554,1/9/21,Kauai,South Kauai,Stone House,21.87230,-159.46320,missing
5550,1/13/19,Kauai,South Kauai,null,null,null,missing
5676,1/19/22,Kauai,South Kauai,null,20.87125,-159.46368,modified
213,12/19/08,Lanai,North Lanai,Shipwreck Beach,20.92300,-156.90700,original
5624,7/29/19,Lanai,North Lanai,Shipwreck Beach,20.92232,-156.90008,original
5162,8/16/19,Lanai,South Lanai,Manele Bay,20.74191,-156.88528,modified
5235,1/7/03,Maui,Molokini,Molokini,20.63022,-156.49598,original
5241,1/3/04,Maui,Molokini,Molokini,20.63022,-156.49598,original
5238,12/4/04,Maui,Molokini,Molokini,20.63022,-156.49598,original
5239,12/4/04,Maui,Molokini,Molokini,20.63022,-156.49598,original
5240,12/4/04,Maui,Molokini,Molokini,20.63022,-156.49598,original
5236,12/6/04,Maui,Molokini,Molokini,20.63022,-156.49598,original
5237,1/11/06,Maui,Molokini,Molokini,20.63022,-156.49598,original
5266,2/1/06,Maui,Molokini,Molokini,20.63022,-156.49598,original
5265,3/1/06,Maui,Molokini,Molokini,20.63022,-156.49598,original
5264,5/29/06,Maui,Molokini,Molokini,20.63022,-156.49598,original
5311,9/27/06,Maui,Molokini,Molokini,20.63022,-156.49598,original
5319,12/1/06,Maui,Molokini,Molokini,20.63022,-156.49598,original
5324,10/4/08,Maui,Molokini,Molokini,20.63022,-156.49598,original
5325,2/25/10,Maui,Molokini,Molokini,20.63022,-156.49598,original
5326,3/21/10,Maui,Molokini,Molokini,20.63022,-156.49598,original
5330,2/8/14,Maui,Molokini,Molokini,20.63022,-156.49598,original
5343,4/25/17,Maui,Molokini,Molokini,20.63022,-156.49598,original
5353,3/7/18,Maui,Molokini,Molokini,20.63022,-156.49598,original
5029,1/29/18,Maui,South Maui,,null,null,missing
5031,2/13/18,Maui,South Maui,,null,null,missing
5115,10/31/18,Maui,South Maui,Ahihi Kina'u Reserve,20.78974,-156.33692,original
5357,10/31/18,Maui,South Maui,Ahihi Kina'u Reserve,20.78974,-156.33692,original
5359,9/14/18,Maui,South Maui,Five Caves,20.65640,-156.44394,modified
5625,11/21/21,Maui,South Maui,Kalepolepo Fish Pond,20.76370,-156.46011,modified
5043,2/12/18,Maui,South Maui,Kam1,20.72170,-156.44896,modifed
5638,11/1/20,Maui,South Maui,Kam Beach,20.72170,-156.44896,modifed
5159,4/19/20,Maui,South Maui,Keawakapu,20.70400,-156.44774,original
5915,11/2/23,Maui,South Maui,Keawakapu,20.70400,-156.44774,original
5358,11/6/18,Maui,South Maui,Kihei,null,null,missing
5007,1/5/18,Maui,South Maui,La Perouse,20.78974,-156.33692,original
5047,3/27/18,Maui,South Maui,La Perouse,20.78974,-156.33692,original
563,11/11/15,Maui,South Maui,Maalaea Harbor,20.79160,-156.51064,original
564,11/13/15,Maui,South Maui,Maalaea Harbor,20.79160,-156.51064,original
566,12/3/15,Maui,South Maui,Maalaea Harbor,20.79160,-156.51064,original
568,12/5/15,Maui,South Maui,Maalaea Harbor,20.79160,-156.51064,original
620,1/3/16,Maui,South Maui,Maalaea Harbor,20.79160,-156.51064,original
575,1/30/16,Maui,South Maui,Maalaea Harbor,20.79160,-156.51064,original
5673,11/20/21,Maui,South Maui,Maalaea Harbor,20.79160,-156.51064,original
5042,7/5/17,Maui,South Maui,Makena Landing,20.65289,-156.44240,modifed
5005,12/28/17,Maui,South Maui,Makena Landing,20.65289,-156.44240,modifed
5040,1/2/18,Maui,South Maui,Makena Landing,20.65289,-156.44240,modifed
5012,1/21/18,Maui,South Maui,Makena Landing,20.65289,-156.44240,modifed
5048,3/31/18,Maui,South Maui,Makena Landing,20.65289,-156.44240,modifed
5059,4/12/18,Maui,South Maui,Makena Landing,20.65289,-156.44240,modifed
5067,6/10/18,Maui,South Maui,Makena Landing,20.65289,-156.44240,modifed
5171,2/19/20,Maui,South Maui,Makena Landing,20.65289,-156.44240,original
5172,2/19/20,Maui,South Maui,Makena Landing,20.65289,-156.44240,original
5177,4/8/20,Maui,South Maui,Makena Landing,20.65289,-156.44240,original
5403,4/16/20,Maui,South Maui,Makena Landing,20.65289,-156.44240,original
5181,4/24/20,Maui,South Maui,Makena Landing,20.65289,-156.44240,original
5539,7/27/20,Maui,South Maui,Makena Landing,20.65289,-156.44240,original
5540,7/30/20,Maui,South Maui,Makena Landing,20.65289,-156.44240,original
5546,8/15/20,Maui,South Maui,Makena Landing,20.65289,-156.44240,original
5547,8/29/20,Maui,South Maui,Makena Landing,20.65289,-156.44240,original
5548,10/3/20,Maui,South Maui,Makena Landing,20.65289,-156.44240,original
5633,10/17/20,Maui,South Maui,Makena Landing,20.65289,-156.44240,original
5639,11/3/20,Maui,South Maui,Makena Landing,20.65289,-156.44240,original
5317,12/28/06,Maui,South Maui,Makena Reef,20.65289,-156.44240,modifed
5338,10/1/15,Maui,South Maui,Makena Reef,20.65289,-156.44240,modifed
5337,2/28/16,Maui,South Maui,Makena Reef,20.65289,-156.44240,modifed
5345,3/9/17,Maui,South Maui,Makena Reef,20.65289,-156.44240,modifed
5351,1/19/18,Maui,South Maui,Makena Reef,20.65289,-156.44240,modifed
5352,1/19/18,Maui,South Maui,Makena Reef,20.65289,-156.44240,modifed
5355,3/3/18,Maui,South Maui,Makena Reef,20.65289,-156.44240,modifed
5356,3/7/18,Maui,South Maui,Makena Reef,20.65289,-156.44240,modifed
5354,3/14/18,Maui,South Maui,Makena Reef,20.65289,-156.44240,modifed
5183,3/9/20,Maui,South Maui,Malakai Point,20.65527,-156.44445,modified
5348,8/2/17,Maui,South Maui,Maluaka,20.64808,-156.44824,modified
668,12/16/17,Maui,South Maui,Maluaka,20.64808,-156.44824,modified
5046,12/17/17,Maui,South Maui,Maluaka,20.64808,-156.44824,modified
5004,12/27/17,Maui,South Maui,Maluaka,20.64808,-156.44824,modified
673,12/30/17,Maui,South Maui,Maluaka,20.64808,-156.44824,modified
5053,3/25/18,Maui,South Maui,Maluaka,20.64808,-156.44824,modified
5054,3/29/18,Maui,South Maui,Maluaka,20.64808,-156.44824,modified
5056,4/10/18,Maui,South Maui,Maluaka,20.64808,-156.44824,modified
5360,6/20/20,Maui,South Maui,Maluaka,20.64808,-156.44824,modified
5413,7/2/20,Maui,South Maui,Maluaka,20.64808,-156.44824,modified
5543,7/20/20,Maui,South Maui,Maluaka,20.64808,-156.44824,modified
5541,7/30/20,Maui,South Maui,Maluaka,20.64808,-156.44824,modified
5632,10/14/20,Maui,South Maui,Maluaka,20.64808,-156.44824,modified
5635,10/21/20,Maui,South Maui,Mana Kai,20.70493,-156.44743,modified
5174,3/6/20,Maui,South Maui,Molokini,20.63022,-156.49598,original
5340,9/17/16,Maui,South Maui,One'uli Beach,20.64018,-156.44791,modified
5328,7/14/13,Maui,South Maui,Palauea,20.66958,-156.44374,modified
5341,12/9/16,Maui,South Maui,Palauea,20.66958,-156.44374,modified
5349,8/3/17,Maui,South Maui,Palauea,20.66958,-156.44374,modified
5049,12/30/17,Maui,South Maui,Palauea,20.66958,-156.44374,modified
5179,4/13/20,Maui,South Maui,Palauea,20.66958,-156.44374,modified
5234,5/15/20,Maui,South Maui,Palauea,20.66958,-156.44374,modified
5634,10/21/20,Maui,South Maui,Palauea,20.66958,-156.44374,modified
5636,10/27/20,Maui,South Maui,Palauea,20.66958,-156.44374,modified
5680,3/26/22,Maui,South Maui,Pinnacles,20.63238,-156.44992,modified
5335,4/10/15,Maui,South Maui,Po'olennalena,20.66195,-156.44386,modified
5323,4/20/08,Maui,South Maui,St. Anthony's Wreck,20.70100,-156.45786,modified
5137,2/4/19,Maui,South Maui,Sugar Beach,20.78435,-156.46873,original
5645,1/29/21,Maui,South Maui,Sugar Beach,20.78435,-156.46873,original
5671,9/20/21,Maui,South Maui,Sugar Beach,20.78435,-156.46873,original
5329,7/17/13,Maui,South Maui,Tank and Landing Craft,20.64620,-156.45076,modified
5000,1/6/18,Maui,South Maui,Turtle Arches,20.65370,-156.44596,modified
672,12/30/17,Maui,South Maui,Ulua Point,20.68614,-156.44562,original
674,12/31/17,Maui,South Maui,Ulua Point,20.68614,-156.44562,original
676,1/1/18,Maui,South Maui,Ulua Point,20.68614,-156.44562,original
5083,1/8/18,Maui,South Maui,Ulua Point,20.68614,-156.44562,original
5052,2/10/18,Maui,South Maui,Ulua Point,20.68614,-156.44562,original
5050,2/11/18,Maui,South Maui,Ulua Point,20.68614,-156.44562,original
5060,4/13/18,Maui,South Maui,Ulua Point,20.68614,-156.44562,original
5063,5/27/18,Maui,South Maui,Ulua Point,20.68614,-156.44562,original
5084,6/15/18,Maui,South Maui,Ulua Point,20.68614,-156.44562,original
5128,6/18/18,Maui,South Maui,Ulua Point,20.68614,-156.44562,original
5118,11/15/18,Maui,South Maui,Ulua Point,20.68614,-156.44562,original
5163,8/25/19,Maui,South Maui,Ulua Point,20.68614,-156.44562,original
5165,8/26/19,Maui,South Maui,Ulua Point,20.68614,-156.44562,original
5166,9/3/19,Maui,South Maui,Ulua Point,20.68614,-156.44562,original
5168,10/10/19,Maui,South Maui,Ulua Point,20.68614,-156.44562,original
5169,12/11/19,Maui,South Maui,Ulua Point,20.68614,-156.44562,original
5170,1/20/20,Maui,South Maui,Ulua Point,20.68614,-156.44562,original
5479,9/22/20,Maui,South Maui,Ulua Point,20.68614,-156.44562,original
5629,10/1/20,Maui,South Maui,Ulua Point,20.68614,-156.44562,original
5631,10/2/20,Maui,South Maui,Ulua Point,20.68614,-156.44562,original
5640,12/6/20,Maui,South Maui,Ulua Point,20.68614,-156.44562,original
5776,11/28/22,Maui,South Maui,Ulua Point,20.68614,-156.44562,original
5606,11/26/08,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5607,5/9/09,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5608,5/26/09,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5609,5/31/09,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5610,5/31/09,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5611,7/2/09,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5612,3/10/10,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5613,3/14/11,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5614,3/25/11,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5615,1/24/13,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5616,5/9/13,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5617,5/13/14,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5618,3/8/15,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5619,3/9/15,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5620,3/22/15,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5621,10/13/16,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5622,1/5/17,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5051,11/23/17,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5002,12/24/17,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5038,12/31/17,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5039,12/31/17,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5009,1/19/18,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5011,1/21/18,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5013,1/24/18,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5016,1/28/18,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5027,1/30/18,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5028,1/31/18,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5026,2/11/18,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5030,2/12/18,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5034,2/19/18,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5035,2/20/18,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5036,3/10/18,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5623,3/10/18,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5045,3/13/18,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5021,3/14/18,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5022,3/27/18,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5024,4/1/18,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5057,4/11/18,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5058,4/12/18,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5061,4/15/18,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5062,5/12/18,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5070,6/16/18,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5096,8/5/18,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5104,8/11/18,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5111,8/19/18,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5123,11/24/18,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5215,2/23/19,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5173,3/5/20,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5175,3/6/20,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5220,3/14/20,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5176,4/8/20,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5178,4/9/20,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5405,4/10/20,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5401,6/9/20,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5549,10/8/20,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5637,11/1/20,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5574,4/23/21,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5672,11/13/21,Maui,South Maui,Wailea point,20.67584,-156.44512,original
5327,11/17/11,Maui,South Maui,Wailea Point,20.67584,-156.44512,original
5331,4/11/14,Maui,South Maui,Wailea Point,20.67584,-156.44512,original
5342,1/7/17,Maui,South Maui,Wailea Point,20.67584,-156.44512,original
5344,5/6/17,Maui,South Maui,Wailea Point,20.67584,-156.44512,original
5041,8/7/17,Maui,South Maui,Wailea Point,20.67584,-156.44512,original
5001,12/17/17,Maui,South Maui,Wailea Point,20.67584,-156.44512,original
5003,12/29/17,Maui,South Maui,Wailea Point,20.67584,-156.44512,original
5006,1/5/18,Maui,South Maui,Wailea Point,20.67584,-156.44512,original
5044,2/10/18,Maui,South Maui,Wailea Point,20.67584,-156.44512,original
5032,2/14/18,Maui,South Maui,Wailea Point,20.67584,-156.44512,original
5033,2/17/18,Maui,South Maui,Wailea Point,20.67584,-156.44512,original
5627,8/16/20,Maui,South Maui,Wailea Point,20.67584,-156.44512,original
5818,1/10/23,Maui,South Maui,White Rock Beach,20.66386,-156.44280,original
5819,1/10/23,Maui,South Maui,White Rock Beach,20.66386,-156.44280,original
5575,4/24/21,Maui,South Maui,null,null,null,missing
5112,5/20/12,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5114,7/12/13,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
441,3/25/14,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
443,3/28/14,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
444,4/4/14,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
448,4/18/14,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
449,4/19/14,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5113,7/9/14,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
461,7/11/14,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
462,8/3/14,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
465,8/13/14,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
467,8/22/14,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
468,8/30/14,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
469,9/1/14,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
474,10/6/14,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
513,4/7/15,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5332,6/25/15,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5334,7/7/15,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5333,7/11/15,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
541,7/12/15,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
542,7/18/15,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
549,8/3/15,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
550,8/6/15,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5336,8/9/15,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5339,6/1/16,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
627,4/3/17,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
628,4/4/17,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5346,5/30/17,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5347,6/19/17,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
641,7/6/17,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
643,7/16/17,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
644,7/21/17,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
646,7/23/17,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
647,7/25/17,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
648,7/29/17,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
649,7/30/17,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
650,8/7/17,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
654,8/27/17,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
656,8/31/17,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
657,9/2/17,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
658,9/4/17,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
666,9/6/17,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
663,10/7/17,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
662,10/9/17,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5082,6/8/18,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5066,6/9/18,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5071,6/19/18,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5073,6/22/18,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5129,6/23/18,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5075,6/24/18,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5076,6/25/18,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5077,6/27/18,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5086,6/27/18,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5078,7/1/18,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5079,7/2/18,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5080,7/4/18,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5081,7/4/18,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5087,7/6/18,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5088,7/9/18,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5089,7/9/18,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5090,7/10/18,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5091,7/13/18,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5092,7/13/18,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5093,7/14/18,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5094,7/16/18,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5097,7/19/18,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5098,7/26/18,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5150,7/27/18,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5099,7/29/18,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5100,7/31/18,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5101,8/4/18,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5102,8/6/18,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5105,8/13/18,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5106,8/14/18,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5107,8/14/18,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5108,8/15/18,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5109,8/15/18,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5110,8/16/18,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5152,8/29/18,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5153,8/30/18,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5130,9/3/18,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5131,9/5/18,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5132,9/8/18,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5133,9/10/18,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5134,9/11/18,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5122,11/23/18,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5135,4/25/19,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5136,4/27/19,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5138,4/28/19,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5139,5/3/19,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5140,5/7/19,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5141,5/8/19,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5142,5/14/19,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5143,5/15/19,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5144,5/25/19,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5145,5/28/19,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5146,5/30/19,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5147,6/16/19,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5148,6/19/19,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5149,6/29/19,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5154,7/10/19,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5161,7/26/19,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5151,8/28/19,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5167,10/6/19,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5402,5/14/20,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5233,5/15/20,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5232,5/19/20,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5231,5/29/20,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5566,8/16/20,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5572,8/17/20,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5573,8/18/20,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5415,8/19/20,Maui,West Maui,Honolua Bay,21.01597,-156.64084,original
5074,6/23/18,Maui,West Maui,Honolua Bay,21.01597,-156.64084,modified
5674,12/15/21,Maui,West Maui,Lahaina,20.87074,-156.68169,modified
587,4/2/16,Maui,West Maui,Mala,20.88647,-156.68731,original
5037,3/16/18,Maui,West Maui,Mala,20.88647,-156.68731,original
5160,1/13/19,Maui,West Maui,Mala,20.88647,-156.68731,original
5322,3/3/08,Maui,South Maui,Marty's Reef,20.65590,-156.44576,modified
5320,4/6/07,Maui,West Maui,Maui West Side,null,null,missing
5182,4/18/20,Maui,West Maui,Maui West Side,null,null,missing
2,2/14/05,Maui,West Maui,Olowalu,20.79149,-156.58545,original
3,2/18/05,Maui,West Maui,Olowalu,20.79149,-156.58545,original
4,3/6/05,Maui,West Maui,Olowalu,20.79149,-156.58545,original
5,4/10/05,Maui,West Maui,Olowalu,20.79149,-156.58545,original
6,4/13/05,Maui,West Maui,Olowalu,20.79149,-156.58545,original
7,4/14/05,Maui,West Maui,Olowalu,20.79149,-156.58545,original
8,4/15/05,Maui,West Maui,Olowalu,20.79149,-156.58545,original
9,4/18/05,Maui,West Maui,Olowalu,20.79149,-156.58545,original
10,5/4/05,Maui,West Maui,Olowalu,20.79149,-156.58545,original
11,7/11/05,Maui,West Maui,Olowalu,20.79149,-156.58545,original
12,7/13/05,Maui,West Maui,Olowalu,20.79149,-156.58545,original
